Date,Town,State/Province,Latitude,Longitude,Number
10/24/2016,Panama City Beach,FL,30.2,-85.9,100
10/23/2016,Saltillo,COA,25.4,-101,15000
10/23/2016,Rancho San Manuel,COA,25.7,-101.8,100
10/23/2016,Plano,TX,33,-96.7,33
10/23/2016,Austin,TX,30.4,-97.9,136
10/23/2016,Walland,TN,35.7,-83.8,100
10/23/2016,Dewees Island,SC,32.8,-79.7,45
10/23/2016,Canyon Lake,TX,29.9,-98.3,45
10/23/2016,Manteo,NC,35.9,-75.7,73
10/22/2016,Austin,TX,30.3,-97.8,25
10/22/2016,Austin,TX,30.4,-97.8,86
10/22/2016,Camdenton,MO,38,-92.7,27
10/22/2016,Plano,TX,33,-96.7,30
10/22/2016,,COA,27.2,-101.4,600
10/22/2016,Monterrey,NLE,25.7,-100.3,1
10/22/2016,Manteo,NC,35.9,-75.7,56
10/21/2016,Las Adjuntas,COA,27.4,-101.2,1000
10/20/2016,Austin,TX,30.3,-97.7,53
10/20/2016,Múzquiz,COA,27.9,-101.5,375
10/20/2016,Natalia,TX,29.2,-98.8,100
10/20/2016,Eagle Pass,TX,28.7,-100.5,144
10/20/2016,Del Rio,TX,29.7,-101,600
10/20/2016,Baltimore,MD,39.4,-76.6,18
10/20/2016,Bogata,TX,33.5,-95.2,500
10/20/2016,Natalia,TX,29.2,-98.8,258
10/19/2016,Henderson,TX,32.4,-94.6,32
10/19/2016,Plano,TX,33,-96.7,20
10/19/2016,Plano,TX,33,-96.7,60
10/19/2016,Graford,TX,32.9,-98.5,500
10/19/2016,Coppell,TX,33,-97,20
10/19/2016,El Alamo,TAM,23.7,-99.6,30
10/18/2016,Walnut Grove,MO,37.3,-93.6,22
10/18/2016,Glen Rose,TX,32.1,-97.9,300
10/18/2016,Glenn Heights,TX,32.6,-96.9,1500
10/18/2016,Dallas,TX,32.8,-96.8,18
10/18/2016,Plano,TX,33,-96.7,70
10/18/2016,Massapequa,NY,40.7,-73.5,18
10/18/2016,Glen Rose,TX,32.1,-97.9,250
10/18/2016,Springfield,MO,37.2,-93.3,1
10/17/2016,Harper,TX,30.2,-99.2,50
10/17/2016,San Angelo,TX,31.6,-100.5,15
10/17/2016,Fayetteville,AR,36,-94.2,60
10/17/2016,Plano,TX,33,-96.7,68
10/17/2016,Belton,TX,31.1,-97.4,40
10/17/2016,Glen Rose,TX,32.1,-97.9,210
10/17/2016,Rockwall,TX,32.9,-96.5,18
10/16/2016,Washington,DC,38.9,-77,6
10/16/2016,Leakey,TX,29.7,-99.8,5
10/16/2016,Richardson,TX,32.9,-96.7,20
10/16/2016,Savannah,MO,39.9,-94.8,30
10/16/2016,Stillwater,OK,36.1,-97.1,100
10/16/2016,Big Pine,CA,37.1,-118.2,20
10/16/2016,Plano,TX,33,-96.7,35
10/15/2016,Lowell,AR,36.3,-94.1,20
10/15/2016,Plano,TX,33,-96.7,60
10/15/2016,Rockwall,TX,32.9,-96.5,20
10/14/2016,Dripping Springs,TX,30.2,-98.2,100
10/14/2016,Murphy,TX,33,-96.6,15
10/14/2016,Connellsville,PA,40,-79.6,18
10/14/2016,Oglesby,TX,31.4,-97.5,50
10/14/2016,Dallas,TX,32.8,-96.7,40
10/14/2016,Plano,TX,33,-96.7,130
10/14/2016,Murphy,TX,33,-96.6,12
10/14/2016,Glen Rose,TX,32.1,-97.9,520
10/14/2016,San Antonio,TX,29.5,-98.5,50
10/13/2016,Christoval,TX,31.2,-100.5,5000
10/13/2016,Hickory Creek,TX,33.1,-97,100
10/13/2016,Dalworthington Gardens,TX,32.7,-97.2,100
10/13/2016,North Richland Hills,TX,32.9,-97.2,500
10/13/2016,Plano,TX,33,-96.7,65
10/13/2016,Fort Hood,TX,31.2,-97.8,60
10/13/2016,Cresson,TX,32.5,-97.7,325
10/13/2016,Rockwall,TX,32.9,-96.5,22
10/12/2016,Plano,TX,33,-96.7,75
10/12/2016,Glenn Heights,TX,32.5,-96.9,300
10/12/2016,Dallas,TX,32.9,-96.8,18
10/11/2016,Nolan,TX,32.3,-100.2,100
10/11/2016,Plano,TX,33,-96.7,90
10/11/2016,Lowell,AR,36.3,-94.1,30
10/11/2016,Rockwall,TX,32.9,-96.5,15
10/11/2016,Townsend,TN,35.6,-83.8,25
10/11/2016,Frisco,TX,33.2,-96.8,100
10/10/2016,Granbury,TX,32.4,-97.8,22
10/10/2016,Grape Creek,TX,31.6,-100.5,500
10/10/2016,Wilmot,AR,33.1,-91.6,52
10/10/2016,McKinney,TX,33.3,-96.7,60
10/10/2016,Allen,TX,33.1,-96.6,20
10/10/2016,Plano,TX,33,-96.7,80
10/10/2016,Woodbridge,VA,38.6,-77.2,50
10/10/2016,Madill,OK,34.1,-96.9,20
10/10/2016,Rockwall,TX,32.9,-96.5,15
10/10/2016,San Antonio,TX,29.5,-98.5,50
10/9/2016,Durham,NC,36,-78.7,40
10/9/2016,Lawton,OK,34.7,-98.4,100
10/9/2016,Austin,TX,30.3,-97.8,50
10/8/2016,Holland,KY,36.7,-86.1,6
10/8/2016,Port Stanley,ON,42.7,-81.2,115
10/7/2016,Baltimore,MD,39.4,-76.6,14
10/7/2016,Clarksville,TN,36.5,-87.4,20
10/7/2016,Chatham-Kent,ON,42.4,-82.2,13
10/7/2016,Milo,OK,34.3,-97.4,60
10/7/2016,Austin,TX,30.3,-97.7,60
10/6/2016,Kirkwood,MO,38.6,-90.4,11
10/6/2016,Hornbeak,TN,36.3,-89.3,2000
10/6/2016,Tulsa,OK,36.2,-96,30
10/6/2016,Tulsa,OK,36.1,-95.8,24
10/6/2016,Tulsa,OK,36.1,-95.9,30
10/6/2016,Toronto,ON,43.7,-79.3,125
10/6/2016,Tulsa,OK,36.2,-96.1,100
10/6/2016,Cherry Cove Overlook,NC,35.3,-82.8,60
10/6/2016,Chatham-Kent,ON,42.4,-82.2,23
10/6/2016,Tulsa,OK,36.1,-95.9,49
10/6/2016,Ridgely,TN,36.1,-89.6,400
10/6/2016,Clarksville,TN,36.5,-87.3,12
10/6/2016,San Antonio,TX,29.5,-98.4,50
10/5/2016,Middlebury,IN,41.7,-85.7,38
10/5/2016,Tulsa,OK,36.2,-96,40
10/5/2016,St. Louis,MO,38.6,-90.2,36
10/5/2016,Clarksville,TN,36.6,-87.4,10
10/5/2016,Lansing,MI,42.7,-84.5,16
10/5/2016,Lansing,MI,42.7,-84.5,8
10/5/2016,Tulsa,OK,36.1,-95.9,20
10/5/2016,Union,ON,42.7,-81.2,154
10/5/2016,Tulsa,OK,36.1,-95.9,30
10/5/2016,Tulsa,OK,36.1,-96,20
10/5/2016,Broken Arrow,OK,36,-95.8,40
10/5/2016,Toronto,ON,43.7,-79.3,87
10/5/2016,Tulsa,OK,36.1,-95.9,16
10/5/2016,Jenks,OK,36,-96,75
10/5/2016,Ridgely,TN,36.1,-89.6,208
10/5/2016,Kirkwood,MO,38.6,-90.4,50
10/5/2016,Cub Run,KY,37.3,-86.1,15
10/5/2016,San Antonio,TX,29.5,-98.5,50
10/4/2016,Smithfield,KY,38.4,-85.3,11
10/4/2016,St. Louis,MO,38.5,-90.4,100
10/4/2016,Kirkwood,MO,38.6,-90.4,10
10/4/2016,Camdenton,MO,38.1,-92.8,10
10/4/2016,Piedmont,MO,37.2,-90.8,25
10/4/2016,Point Pelee National Park,ON,41.9,-82.5,500
10/4/2016,St Louis,MO,38.6,-90.3,20
10/4/2016,Toronto,ON,43.7,-79.3,250
10/4/2016,Kirkwood,MO,38.6,-90.4,30
10/4/2016,Tulsa,OK,36.1,-95.9,25
10/4/2016,Finchville,KY,38.2,-85.3,14
10/4/2016,Flat Rock,MI,42.1,-83.2,30
10/4/2016,Alamo Heights,TX,29.5,-98.5,50
10/3/2016,Manchester,GA,32.9,-84.6,13
10/3/2016,St. Louis,MO,38.5,-90.4,50
10/3/2016,Norman,OK,35.2,-97.4,30
10/3/2016,Plano,TX,33,-96.7,27
10/3/2016,Broken Arrow,OK,36,-95.8,41
10/3/2016,Ridgedale,MO,36.5,-93.3,30
10/3/2016,Townsend,TN,35.6,-83.8,60
10/3/2016,Hampton bays,NY,40.9,-72.5,15
10/3/2016,Stillwater,OK,36.1,-97.2,60
10/3/2016,Cherry Cove overlook,NC,35.3,-82.8,116
10/3/2016,Tulsa,OK,36.1,-95.9,20
10/3/2016,Villas,NJ,38.9,-74.9,200
10/2/2016,Crozet,VA,38.2,-78.6,65
10/2/2016,Sherman,TX,33.7,-96.8,54
10/2/2016,Union,WV,37.6,-80.5,83
10/2/2016,Washington,DC,38.9,-77,15
10/2/2016,Cherry Gap,NC,35.3,-82.8,135
10/2/2016,Sherman,TX,33.7,-96.8,50
10/2/2016,Dallas,TX,32.8,-96.7,75
10/2/2016,Cherry Cove overlook,NC,35.3,-82.8,81
10/2/2016,Cherry Cove overlook,NC,35.3,-82.8,78
10/2/2016,Cape May,NJ,38.9,-75,158
10/1/2016,Justin,TX,33,-97.4,38
10/1/2016,Caney Fork Overlook,NC,35.3,-83,200
10/1/2016,Plano,TX,33,-96.7,31
10/1/2016,Newburgh,IN,37.9,-87.4,5
10/1/2016,McKinney,TX,33.2,-96.7,19
10/1/2016,Rich Evans Grandview Prairie,AR,33.8,-93.8,200
10/1/2016,Townsend,TN,35.6,-83.8,300
10/1/2016,Newland,NC,35.9,-81.9,50
10/1/2016,Edmond,OK,35.6,-97.5,20
10/1/2016,Eufaula,OK,35.2,-95.5,82
10/1/2016,Makanda,IL,37.6,-89.2,10
10/1/2016,Blanchard,OK,35.2,-97.7,50
10/1/2016,Townsend,TN,35.6,-83.8,400
10/1/2016,Oklahoma City,OK,35.6,-97.4,50
9/30/2016,Slaughters,KY,37.5,-87.5,500
9/30/2016,Blue Ridge Parkway,NC,35.4,-82.8,147
9/30/2016,Caney Fork Overlook,NC,35.3,-83,200
9/30/2016,Bray,OK,34.6,-97.9,20
9/30/2016,Bourbon,MO,38.1,-91.2,15
9/30/2016,Wilson,OK,33.9,-97.5,30
9/30/2016,Valliant,OK,34.1,-95.1,25
9/30/2016,Idabel,OK,33.9,-94.8,5
9/30/2016,Sherman,TX,33.7,-96.8,66
9/30/2016,Wimberley,TX,30,-98.2,300
9/30/2016,Powder Mill overlook,NC,35.3,-82.8,40
9/29/2016,McDowell,VA,38.3,-79.5,13
9/29/2016,Abilene,TX,32.4,-99.7,100
9/29/2016,Caney Fork Turn Out,NC,35.3,-83,300
9/29/2016,Cherry Cove Overlook,NC,35.3,-82.9,60
9/29/2016,Kodak,TN,35.9,-83.7,13
9/29/2016,Lewisburg,WV,37.8,-80.4,8
9/29/2016,Sevastopol,WI,44.9,-87.3,2
9/28/2016,Toronto,ON,43.7,-79.3,30
9/28/2016,Caney Fork Overlook,NC,35.3,-83,100
9/28/2016,Canton,NC,35.3,-82.9,300
9/28/2016,Canton,NC,35.3,-83,200
9/28/2016,Blue Ridge Parkway,NC,35.4,-82.8,100
9/28/2016,Blue Ridge Parkway,NC,35.4,-82.8,200
9/28/2016,Edmond,OK,35.6,-97.5,150
9/28/2016,Baileys Harbor,WI,45,-87.1,20
9/27/2016,O'Brian,TX,33.4,-99.9,40
9/27/2016,Crozet,VA,38.2,-78.6,45
9/27/2016,Union,ON,42.7,-81.2,41
9/27/2016,Chatham-Kent,ON,42.4,-82.2,12
9/27/2016,Toronto,ON,43.7,-79.3,38
9/27/2016,Monona,IA,43,-91.4,40
9/27/2016,Kansas City,MO,39.2,-94.6,30
9/27/2016,Ruckersville,VA,38.2,-78.4,200
9/27/2016,Olathe,KS,38.8,-94.7,74
9/27/2016,Garnett,KS,38.4,-95.3,107
9/27/2016,Sweet Briar,VA,37.6,-79.1,53
9/27/2016,Garden City,MO,38.5,-94.2,36
9/27/2016,Sedalia,MO,38.7,-93.4,35
9/26/2016,Smithville,MO,39.4,-94.6,52
9/26/2016,Gladstone,MO,39.2,-94.6,31
9/26/2016,Saint Joseph,MO,39.7,-94.9,800
9/26/2016,Ames,IA,42,-93.6,30
9/26/2016,Kansas City,MO,39.2,-94.6,15
9/26/2016,Ames,IA,42,-93.6,1
9/26/2016,Mound City,MO,40.1,-95.2,1000
9/25/2016,Bellevue,NE,41.2,-95.9,86
9/25/2016,Pounding Mill Overlook,NC,35.3,-82.8,120
9/25/2016,Toronto,ON,43.7,-79.3,34
9/25/2016,Caney Fork Overlook,NC,35.3,-83,400
9/25/2016,Lake Toxaway,NC,35.1,-82.9,15
9/25/2016,Kodak,TN,35.9,-83.7,30
9/25/2016,Canton,NC,35.3,-82.9,203
9/25/2016,Traphill,NC,36.3,-81,12
9/25/2016,Kirkwood,MO,38.6,-90.4,5
9/25/2016,Blue Ridge Parkway,NC,36.2,-81.5,25
9/25/2016,St. Louis,MO,38.6,-90.2,100
9/25/2016,Staunton,VA,38.2,-79,100
9/25/2016,Babylon,NY,40.6,-73.3,77
9/25/2016,Bishopville,MD,38.4,-75.1,4
9/24/2016,Walton,KS,38.1,-97.3,18
9/24/2016,Crozet,VA,38.2,-78.6,18
9/24/2016,Paris,VA,39,-78,15
9/24/2016,Beardstown,IL,40,-90.4,50
9/24/2016,Blue Ridge Parkway,NC,35.4,-82.8,22
9/24/2016,Toronto,ON,43.7,-79.3,44
9/24/2016,Blue Ridge Pkwy,NC,35.4,-82.8,20
9/24/2016,Hockessin,DE,39.8,-75.7,112
9/24/2016,Traphill,NC,36.4,-81,14
9/24/2016,Chicago,IL,42,-87.8,10
9/24/2016,Mound City,MO,40.1,-95.2,4000
9/23/2016,Sioux Falls,SD,43.5,-96.7,30
9/23/2016,Delta,OH,41.6,-84,400
9/23/2016,Point Pelee National Park,ON,41.8,-83.6,100
9/23/2016,Clearville Park,ON,42.5,-81.7,500
9/23/2016,Amherstburg,ON,42,-83,278
9/22/2016,Montague,MI,43.5,-86.5,78
9/22/2016,Omaha,NE,41.2,-96,50
9/22/2016,Union,ON,42.7,-81.2,58
9/22/2016,Holland,MI,42.8,-86.2,15
9/22/2016,Honey Creek,IA,41.4,-95.9,223
9/22/2016,Omaha,NE,41.2,-96.1,160
9/22/2016,Sullivan,IL,39.6,-88.6,6
9/22/2016,Monhegan,ME,43.8,-69.3,10
9/22/2016,Afton,VA,38,-78.9,116
9/22/2016,Omaha,NE,41.3,-96.2,12
9/21/2016,Montague,MI,43.5,-86.5,100
9/21/2016,Whitby,ON,43.9,-78.9,37
9/21/2016,Union,ON,42.7,-81.2,84
9/21/2016,Westerly,RI,41.3,-71.9,20
9/21/2016,Omaha,NE,41.2,-96.1,70
9/21/2016,Omaha,NE,41.2,-96,100
9/21/2016,Free Soil,MI,44.1,-86.5,200
9/21/2016,Ames,IA,42,-93.6,75
9/20/2016,Urbana,IL,40.1,-88.2,12
9/20/2016,Mississauga,ON,43.5,-79.6,12
9/20/2016,Union,ON,42.7,-81.2,479
9/20/2016,Omaha,NE,41.3,-96,40
9/20/2016,Omaha,NE,41.2,-96.1,72
9/20/2016,Chatham-Kent,ON,42.4,-82.2,10
9/20/2016,Des Moines,IA,41.6,-93.7,13
9/20/2016,Bruceville,IN,38.8,-87.4,30
9/20/2016,Urbana,IL,40.1,-88.2,8
9/20/2016,Minneapolis,MN,44.9,-93.3,30
9/20/2016,St. Louis,MO,38.5,-90.4,30
9/20/2016,Toronto,ON,43.7,-79.3,600
9/20/2016,White Bear Lake,MN,45.1,-93,9
9/20/2016,Lake Michigan,MI,43.7,-86.5,158
9/20/2016,Lakeville,MN,44.7,-93.3,23
9/20/2016,Oakland,IA,41.3,-95.4,30
9/20/2016,La Vista,NE,41.2,-96,100
9/20/2016,Point Pelee National Park,ON,41.9,-82.5,62
9/20/2016,Point Pelee National Park,ON,41.9,-82.5,50
9/20/2016,Cobourg,ON,44,-78.2,44
9/20/2016,Fond du Lac,WI,43.8,-88.4,50
9/20/2016,Torrington,CT,41.8,-73.1,37
9/20/2016,Greenwich,CT,41.1,-73.7,41
9/20/2016,Toronto,ON,43.7,-79.4,59
9/19/2016,Center Junction,IA,42.1,-91.1,35
9/19/2016,Illinois City,IL,41.4,-90.8,53
9/19/2016,Kokomo,IN,40.5,-86.1,15
9/19/2016,Union,ON,42.7,-81.2,155
9/19/2016,Toronto,ON,43.7,-79.3,36
9/19/2016,Sterling Heights,MI,42.6,-83,6
9/19/2016,Mishicot,WI,44.2,-87.6,50
9/19/2016,Brownstown Charter Township,MI,42.1,-83.2,127
9/19/2016,Cleveland,OH,41.5,-81.6,31
9/19/2016,Clearville Park,ON,42.5,-81.7,40
9/19/2016,Lansing,MI,42.7,-84.5,30
9/19/2016,Sevastopol,WI,44.9,-87.2,2
9/18/2016,Papillion,NE,41.2,-96,25
9/18/2016,Homer Lake,IL,40.1,-88,12
9/18/2016,Lansing,MI,42.7,-84.5,10
9/18/2016,Hopkinton,IA,42.3,-91.3,50
9/18/2016,Silvis,IL,41.5,-90.4,12
9/18/2016,Omaha,NE,41.3,-96,38
9/18/2016,Sevastopol,WI,44.9,-87.2,6
9/17/2016,Omaha,NE,41.3,-96.2,70
9/17/2016,Harpers Ferry,IA,43.1,-91.2,100
9/17/2016,Windsor Heights,IA,41.6,-93.7,30
9/17/2016,Mt Horeb,WI,43,-89.7,19
9/17/2016,Claflin,KS,38.4,-98.6,218
9/17/2016,Toronto,ON,43.7,-79.3,100
9/17/2016,Rutland,MA,42.4,-72,200
9/17/2016,Lucas,KS,38.9,-98.5,300
9/17/2016,Coon Rapids,IA,41.8,-94.6,42
9/17/2016,Bennington,NE,41.3,-96.1,103
9/17/2016,Egg Harbor,WI,45,-87.3,15
9/17/2016,Harrisville,MI,44.7,-83.3,41
9/16/2016,Bird Island,MN,44.8,-94.9,48
9/16/2016,Wapakoneta,OH,40.6,-84.2,35
9/16/2016,Sheboygan Falls,WI,43.7,-87.8,14
9/16/2016,Fox Point,WI,43.2,-87.9,10
9/16/2016,Omaha,NE,41.2,-96.2,112
9/16/2016,Claflin,KS,38.4,-98.6,186
9/16/2016,Vermilion,OH,41.4,-82.4,1000
9/16/2016,Union,ON,42.7,-81.2,54
9/16/2016,Carlisle,PA,40.3,-77.3,198
9/15/2016,Lincoln,NE,40.8,-96.7,36
9/15/2016,Lake View,IA,42.3,-95,116
9/14/2016,Madison,WI,43.1,-89.3,30
9/14/2016,Toronto,ON,43.7,-79.3,1000
9/14/2016,Claflin,KS,38.4,-98.6,256
9/14/2016,Belleville,PA,40.5,-77.8,281
9/13/2016,St. Louis,MO,38.5,-90.4,15
9/13/2016,Sheboygan Falls,WI,43.7,-87.8,13
9/13/2016,Union,ON,42.7,-81.2,222
9/13/2016,Saint Joseph,MI,42.1,-86.5,100
9/13/2016,Annapolis,MD,39,-76.5,100
9/13/2016,Port Stanley,ON,42.7,-81.2,174
9/13/2016,Allensville,PA,40.6,-77.8,106
9/12/2016,Hawk Cliff Hawkwatch,ON,42.7,-81.2,259
9/12/2016,Toronto,ON,43.7,-79.3,171
9/12/2016,Leamington,ON,41.9,-82.5,100
9/12/2016,Savanna,IL,42.2,-90.1,100
9/12/2016,Stratford,ON,43.4,-81,12
9/11/2016,Munster,IN,41.5,-87.5,14
9/11/2016,Griffith,IN,41.5,-87.5,64
9/11/2016,London,ON,43,-81.2,86
9/11/2016,Claflin,KS,38.4,-98.6,118
9/11/2016,Urbana,IL,40.1,-88.2,8
9/11/2016,Point Pelee National Park,ON,41.9,-82.5,50
9/11/2016,Toronto,ON,43.7,-79.3,200
9/11/2016,Hopkinton,IA,42.3,-91.3,42
9/10/2016,Hartley,IA,43.2,-95.5,24
9/10/2016,Madison,WI,43.1,-89.3,16
9/10/2016,Plainville,KS,39.3,-99.4,50
9/10/2016,Hartley,IA,43.2,-95.5,50
9/10/2016,Holmen,WI,44,-91.3,15
9/10/2016,Bayside,WI,43.2,-87.9,20
9/9/2016,Millbury,OH,41.6,-83.4,25
9/9/2016,Warwick,NY,41.3,-74.4,60
9/9/2016,Hastings,NE,40.6,-98.4,40
9/9/2016,Huntington,IN,41,-85.6,40
9/9/2016,Arcadia,MI,44.5,-86.2,24
9/9/2016,Glenview,IL,42.1,-87.8,50
9/9/2016,Saint Joseph,MI,42.1,-86.5,700
9/8/2016,Millbury,OH,41.6,-83.4,100
9/8/2016,Bismarck,ND,46.8,-100.8,17
9/7/2016,Millbury,OH,41.6,-83.4,60
9/7/2016,Seward,NE,41,-97.1,100
9/6/2016,Mitchell,SD,43.8,-98,48
9/6/2016,Brookings,SD,44.3,-96.8,100
9/5/2016,Bay Village,OH,41.5,-81.9,9
9/5/2016,Perry,OH,41.8,-81.2,100
9/5/2016,Saint Joseph,MI,42.1,-86.5,100
9/5/2016,Barnesville,MN,46.7,-96.4,33
9/4/2016,Nashville,IN,39.2,-86.2,27
8/31/2016,Chicago,IL,41.9,-87.6,17
8/28/2016,Shawano,WI,44.8,-88.6,30
8/26/2016,Shawano,WI,44.8,-88.6,60
8/22/2016,Shawano,WI,44.8,-88.6,70
